Gene stable ID	Gene type	Gene stable ID version	Transcript stable ID	Transcript stable ID version	Gene start (bp)	Gene end (bp)	Strand	Chromosome/scaffold name	Gene description
ENSG00000291454	transcribed_processed_pseudogene	ENSG00000291454.2	ENST00000707588	ENST00000707588.1	222128	224096	-1	HG1532_PATCH	family with sequence similarity 197 Y-linked member 8 [Source:HGNC Symbol;Acc:HGNC:37470]
ENSG00000226863	transcribed_unprocessed_pseudogene	ENSG00000226863.1	ENST00000434773	ENST00000434773.1	12537773	12544883	1	Y	shroom family member 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:631]
ENSG00000237968	unprocessed_pseudogene	ENSG00000237968.1	ENST00000426526	ENST00000426526.1	21940012	21941593	1	Y	testis specific protein, Y-linked 1 (TSPY1) pseudogene
ENSG00000271365	processed_pseudogene	ENSG00000271365.1	ENST00000605663	ENST00000605663.1	11107065	11107263	-1	Y	family with sequence similarity 201, member A (FAM201A) pseudogene
ENSG00000259029	unprocessed_pseudogene	ENSG00000259029.1	ENST00000553347	ENST00000553347.1	11321557	11322823	1	Y	double homeobox 4 like 18 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:37716]
ENSG00000215537	processed_pseudogene	ENSG00000215537.3	ENST00000442535	ENST00000442535.1	22866544	22867756	-1	Y	zinc finger protein 736 pseudogene 11, Y-linked [Source:HGNC Symbol;Acc:HGNC:38426]
ENSG00000230476	unprocessed_pseudogene	ENSG00000230476.1	ENST00000417699	ENST00000417699.1	22580989	22614081	-1	Y	OFD1 pseudogene 9 Y-linked [Source:HGNC Symbol;Acc:HGNC:23881]
ENSG00000229745	unprocessed_pseudogene	ENSG00000229745.1	ENST00000422208	ENST00000422208.1	7932997	7937640	-1	Y	basic charge Y-linked 2D, pseudogene [Source:HGNC Symbol;Acc:HGNC:38794]
ENSG00000275828	unprocessed_pseudogene	ENSG00000275828.1	ENST00000614446	ENST00000614446.1	11412548	11418716	1	Y	CHEK2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:37999]
ENSG00000225615	unprocessed_pseudogene	ENSG00000225615.1	ENST00000453474	ENST00000453474.1	22198429	22203712	1	Y	RNA binding motif protein Y-linked family 2 member U, pseudogene [Source:HGNC Symbol;Acc:HGNC:23898]
ENSG00000232522	unprocessed_pseudogene	ENSG00000232522.1	ENST00000450781	ENST00000450781.1	20001185	20012204	-1	Y	zinc finger protein 886, pseudogene [Source:HGNC Symbol;Acc:HGNC:38420]
ENSG00000234131	processed_pseudogene	ENSG00000234131.1	ENST00000439309	ENST00000439309.1	22517242	22517573	-1	Y	elongin C pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:38144]
ENSG00000277519	unprocessed_pseudogene	ENSG00000277519.1	ENST00000620993	ENST00000620993.1	21817579	21818218	-1	Y	OFD1 pseudogene 16 Y-linked [Source:HGNC Symbol;Acc:HGNC:18213]
ENSG00000259247	unprocessed_pseudogene	ENSG00000259247.1	ENST00000558356	ENST00000558356.1	22330452	22332500	1	Y	testis expressed transcript, Y-linked 25, pseudogene [Source:HGNC Symbol;Acc:HGNC:38524]
ENSG00000273731	processed_pseudogene	ENSG00000273731.1	ENST00000614700	ENST00000614700.1	8931069	8931454	-1	Y	testis specific protein, Y-linked 1 (TSPY1) pseudogene
ENSG00000215583	processed_pseudogene	ENSG00000215583.3	ENST00000421118	ENST00000421118.1	11922536	11923769	-1	Y	argininosuccinate synthetase 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:769]
ENSG00000274162	processed_pseudogene	ENSG00000274162.1	ENST00000616231	ENST00000616231.1	11178306	11178816	1	Y	sorting nexin 18 pseudogene 1, Y-linked [Source:HGNC Symbol;Acc:HGNC:38442]
ENSG00000227444	unprocessed_pseudogene	ENSG00000227444.1	ENST00000426983	ENST00000426983.1	21918935	21921106	1	Y	testis specific protein, Y-linked 1 (TSPY1) pseudogene
ENSG00000233774	unprocessed_pseudogene	ENSG00000233774.1	ENST00000430517	ENST00000430517.1	12618983	12634402	-1	Y	mediator complex subunit 14 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:2371]
ENSG00000228764	processed_pseudogene	ENSG00000228764.1	ENST00000420174	ENST00000420174.1	20390051	20396796	1	Y	zinc finger protein 885, pseudogene [Source:HGNC Symbol;Acc:HGNC:38456]
ENSG00000232226	transcribed_unprocessed_pseudogene	ENSG00000232226.2	ENST00000398758	ENST00000398758.2	12252321	12258033	-1	Y	arylsulfatase F pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:722]
ENSG00000224567	processed_pseudogene	ENSG00000224567.2	ENST00000426062	ENST00000426062.2	11445708	11446101	-1	Y	tripartite motif containing 43 (TRIM43) pseudogene
ENSG00000241200	processed_pseudogene	ENSG00000241200.1	ENST00000425158	ENST00000425158.1	7990987	7991806	-1	Y	zinc finger protein 736 pseudogene 7, Y-linked [Source:HGNC Symbol;Acc:HGNC:38404]
ENSG00000228518	processed_pseudogene	ENSG00000228518.1	ENST00000451854	ENST00000451854.1	17192826	17193652	1	Y	surfeit 6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:37722]
ENSG00000274231	processed_pseudogene	ENSG00000274231.1	ENST00000619901	ENST00000619901.1	11144250	11144492	1	Y	asparagine synthetase (glutamine-hydrolyzing) (ASNS) pseudogene
ENSG00000274502	processed_pseudogene	ENSG00000274502.1	ENST00000618763	ENST00000618763.1	11173618	11173821	1	Y	ankyrin repeat domain 20 family member A6, pseudogene [Source:HGNC Symbol;Acc:HGNC:37714]
ENSG00000278854	processed_pseudogene	ENSG00000278854.1	ENST00000621243	ENST00000621243.1	7845485	7846454	-1	Y	tripartite motif containing 60 (TRIM60) pseudogene
ENSG00000225809	unprocessed_pseudogene	ENSG00000225809.1	ENST00000418221	ENST00000418221.1	8264449	8277188	-1	Y	RNA binding motif protein Y-linked family 2 member K, pseudogene [Source:HGNC Symbol;Acc:HGNC:23888]
ENSG00000237902	unprocessed_pseudogene	ENSG00000237902.1	ENST00000433481	ENST00000433481.1	22400403	22402568	-1	Y	testis specific protein Y-linked 21, pseudogene [Source:HGNC Symbol;Acc:HGNC:38101]
ENSG00000230025	unprocessed_pseudogene	ENSG00000230025.1	ENST00000434308	ENST00000434308.1	8971751	8974095	-1	Y	testis specific protein, Y-linked 1 (TSPY1) pseudogene
ENSG00000235649	unprocessed_pseudogene	ENSG00000235649.2	ENST00000420610	ENST00000420610.1	11957208	11987386	1	Y	matrix remodeling associated 5 Y-linked (pseudogene) [Source:HGNC Symbol;Acc:HGNC:23932]
ENSG00000258567	unprocessed_pseudogene	ENSG00000258567.1	ENST00000555130	ENST00000555130.1	11306918	11308181	1	Y	double homeobox 4 like 16 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:37719]
ENSG00000234179	processed_pseudogene	ENSG00000234179.1	ENST00000454315	ENST00000454315.1	8364032	8365150	1	Y	MT-CYB pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38729]
ENSG00000271309	processed_pseudogene	ENSG00000271309.1	ENST00000604370	ENST00000604370.1	11107389	11107596	-1	Y	family with sequence similarity 201, member A (FAM201A) pseudogene
ENSG00000229553	unprocessed_pseudogene	ENSG00000229553.1	ENST00000444617	ENST00000444617.1	22049755	22058113	-1	Y	USP9Y pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:38753]
ENSG00000234652	processed_pseudogene	ENSG00000234652.1	ENST00000455855	ENST00000455855.1	3293808	3294826	1	Y	1-acylglycerol-3-phosphate O-acyltransferase 5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:37709]
ENSG00000218410	processed_pseudogene	ENSG00000218410.1	ENST00000405035	ENST00000405035.1	3851224	3852869	-1	Y	pseudogene similar to primate FRD envelope proteins (ENVFRD)
ENSG00000232029	processed_pseudogene	ENSG00000232029.1	ENST00000442090	ENST00000442090.1	22068820	22069151	1	Y	elongin C pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:38151]
ENSG00000273858	processed_pseudogene	ENSG00000273858.1	ENST00000622087	ENST00000622087.1	11042722	11042943	-1	Y	SH3 and multiple ankyrin repeat domains 2 (SHANK2) pseudogene
ENSG00000227830	processed_pseudogene	ENSG00000227830.1	ENST00000432201	ENST00000432201.1	8413037	8414054	-1	Y	tripartite motif containing 60 pseudogene 3, Y-linked [Source:HGNC Symbol;Acc:HGNC:38409]
ENSG00000226529	processed_pseudogene	ENSG00000226529.1	ENST00000445453	ENST00000445453.1	8371663	8372030	1	Y	MT-ND1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38728]
ENSG00000274837	processed_pseudogene	ENSG00000274837.1	ENST00000616477	ENST00000616477.1	19932130	19932500	-1	Y	heat shock transcription factor, Y-linked 1 (HSFY1) pseudogene
ENSG00000216777	processed_pseudogene	ENSG00000216777.1	ENST00000404428	ENST00000404428.1	3549652	3549810	-1	Y	proline rich coiled-coil 2C pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23949]
ENSG00000216824	processed_pseudogene	ENSG00000216824.2	ENST00000403990	ENST00000403990.2	8418791	8419900	-1	Y	zinc finger protein 736 pseudogene 10, Y-linked [Source:HGNC Symbol;Acc:HGNC:38410]
ENSG00000276829	unprocessed_pseudogene	ENSG00000276829.1	ENST00000613297	ENST00000613297.1	22861112	22861834	-1	Y	tripartite motif containing 60 (TRIM60) pseudogene
ENSG00000228850	unprocessed_pseudogene	ENSG00000228850.1	ENST00000440679	ENST00000440679.1	22064698	22065712	1	Y	chromodomain Y-linked 12 pseudogene [Source:HGNC Symbol;Acc:HGNC:23856]
ENSG00000283076	transcribed_unprocessed_pseudogene	ENSG00000283076.1	ENST00000635343	ENST00000635343.1	17514502	17516715	1	Y	family with sequence similarity 166, member A (FAM166A) pseudogene
ENSG00000234850	processed_pseudogene	ENSG00000234850.1	ENST00000452458	ENST00000452458.1	8372241	8372710	1	Y	MT-ND2 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:38727]
ENSG00000224873	unprocessed_pseudogene	ENSG00000224873.1	ENST00000445813	ENST00000445813.1	22520681	22521695	-1	Y	chromodomain Y-linked 13 pseudogene [Source:HGNC Symbol;Acc:HGNC:23857]
ENSG00000229234	unprocessed_pseudogene	ENSG00000229234.1	ENST00000423480	ENST00000423480.1	22209331	22216580	1	Y	RNA binding motif protein Y-linked family 1 member K, pseudogene [Source:HGNC Symbol;Acc:HGNC:38750]
ENSG00000270570	processed_pseudogene	ENSG00000270570.1	ENST00000603467	ENST00000603467.1	11107719	11107887	-1	Y	family with sequence similarity 201, member A (FAM201A) pseudogene
ENSG00000228207	unprocessed_pseudogene	ENSG00000228207.1	ENST00000432613	ENST00000432613.1	8901203	8903276	-1	Y	testis specific protein, Y-linked 1 (TSPY1) pseudogene
ENSG00000224917	unprocessed_pseudogene	ENSG00000224917.1	ENST00000434179	ENST00000434179.1	22670616	22672859	-1	Y	testis specific protein, Y-linked 1 (TSPY1) pseudogene
ENSG00000225117	unprocessed_pseudogene	ENSG00000225117.2	ENST00000443820	ENST00000443820.2	12354096	12387328	1	Y	arylsulfatase D pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:718]
ENSG00000228411	processed_pseudogene	ENSG00000228411.1	ENST00000418290	ENST00000418290.1	12801973	12803830	-1	Y	chromodomain Y-linked 4 pseudogene [Source:HGNC Symbol;Acc:HGNC:23872]
ENSG00000230814	unprocessed_pseudogene	ENSG00000230814.1	ENST00000434374	ENST00000434374.1	22528281	22536639	1	Y	USP9Y pseudogene 24 [Source:HGNC Symbol;Acc:HGNC:38760]
ENSG00000229725	unprocessed_pseudogene	ENSG00000229725.1	ENST00000414540	ENST00000414540.1	21871331	21873550	1	Y	testis specific protein, Y-linked 1 (TSPY1) pseudogene
ENSG00000229518	processed_pseudogene	ENSG00000229518.1	ENST00000439651	ENST00000439651.1	3866306	3866722	-1	Y	UBE2V1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:23983]
ENSG00000232730	processed_pseudogene	ENSG00000232730.1	ENST00000435433	ENST00000435433.1	12321623	12322835	1	Y	family with sequence similarity 8 member A4, pseudogene [Source:HGNC Symbol;Acc:HGNC:16375]
ENSG00000244000	processed_pseudogene	ENSG00000244000.1	ENST00000422002	ENST00000422002.1	23017063	23017821	1	Y	zinc finger protein pseudogene
ENSG00000232764	processed_pseudogene	ENSG00000232764.1	ENST00000436338	ENST00000436338.1	23025594	23026663	1	Y	tripartite motif containing 60 pseudogene 8, Y-linked [Source:HGNC Symbol;Acc:HGNC:38458]
ENSG00000236131	processed_pseudogene	ENSG00000236131.1	ENST00000428342	ENST00000428342.1	14907898	14908068	1	Y	mediator complex subunit 13 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38733]
ENSG00000227949	processed_pseudogene	ENSG00000227949.1	ENST00000423569	ENST00000423569.1	14941547	14941750	-1	Y	CYCS pseudogene 46 [Source:HGNC Symbol;Acc:HGNC:23941]
ENSG00000252315	rRNA_pseudogene	ENSG00000252315.1	ENST00000516506	ENST00000516506.1	17557864	17557976	1	Y	RNA, 5S ribosomal pseudogene 520 [Source:HGNC Symbol;Acc:HGNC:43420]
ENSG00000252012	rRNA_pseudogene	ENSG00000252012.1	ENST00000516203	ENST00000516203.1	17559774	17559889	1	Y	RNA, 5S ribosomal pseudogene 521 [Source:HGNC Symbol;Acc:HGNC:43421]
ENSG00000282467	processed_pseudogene	ENSG00000282467.1	ENST00000633619	ENST00000633619.1	117294	117707	1	HG1651_PATCH	proteasome subunit alpha type 4 (PROS29) pseudogene
ENSG00000236429	unprocessed_pseudogene	ENSG00000236429.1	ENST00000432046	ENST00000432046.1	18741843	18741986	-1	Y	glycoprotein M6B pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38781]
ENSG00000249501	unprocessed_pseudogene	ENSG00000249501.1	ENST00000504503	ENST00000504503.1	18776279	18779427	-1	Y	USP9Y pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:31742]
ENSG00000228193	processed_pseudogene	ENSG00000228193.1	ENST00000428070	ENST00000428070.1	18787750	18788080	1	Y	elongin C pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:38150]
ENSG00000248573	transcribed_unprocessed_pseudogene	ENSG00000248573.1	ENST00000514804	ENST00000514804.1	18790709	18791051	-1	Y	PTPN13 like Y-linked pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:38786]
ENSG00000230904	unprocessed_pseudogene	ENSG00000230904.1	ENST00000432915	ENST00000432915.1	18811338	18811829	-1	Y	XK related, Y-linked pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:23909]
ENSG00000238135	unprocessed_pseudogene	ENSG00000238135.1	ENST00000454868	ENST00000454868.1	18826107	18829487	1	Y	USP9Y pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:38454]
ENSG00000238088	unprocessed_pseudogene	ENSG00000238088.1	ENST00000454643	ENST00000454643.1	18848264	18867280	1	Y	OFD1 pseudogene 7 Y-linked [Source:HGNC Symbol;Acc:HGNC:23879]
ENSG00000217179	processed_pseudogene	ENSG00000217179.1	ENST00000407745	ENST00000407745.1	18872102	18872272	1	Y	MT-CYB pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38807]
ENSG00000217896	processed_pseudogene	ENSG00000217896.2	ENST00000403487	ENST00000403487.2	18985175	18986398	1	Y	zinc finger protein 839 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38455]
ENSG00000185275	processed_pseudogene	ENSG00000185275.6	ENST00000382840	ENST00000382840.3	18992467	18992709	-1	Y	CD24 molecule pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:1649]
ENSG00000274282	processed_pseudogene	ENSG00000274282.1	ENST00000615809	ENST00000615809.1	19253960	19260875	-1	Y	endogenous retrovirus group FRD, member 1 (ERVFRD-1) pseudogene
ENSG00000234529	processed_pseudogene	ENSG00000234529.2	ENST00000431768	ENST00000431768.2	19327569	19328573	1	Y	glyceraldehyde 3 phosphate dehydrogenase pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:23947]
ENSG00000238191	unprocessed_pseudogene	ENSG00000238191.3	ENST00000435012	ENST00000435012.1	17621259	17625832	-1	Y	clustered mitochondria homolog pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38416]
ENSG00000226353	processed_pseudogene	ENSG00000226353.1	ENST00000445421	ENST00000445421.1	17628513	17629402	1	Y	TATA-box binding protein associated factor 9 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31743]
ENSG00000226449	unprocessed_pseudogene	ENSG00000226449.1	ENST00000411487	ENST00000411487.1	17721598	17723177	1	Y	chromodomain Y-linked 5 pseudogene [Source:HGNC Symbol;Acc:HGNC:23850]
ENSG00000225896	processed_pseudogene	ENSG00000225896.1	ENST00000425789	ENST00000425789.1	17726752	17727080	1	Y	elongin C pseudogene 36 [Source:HGNC Symbol;Acc:HGNC:54973]
ENSG00000229129	processed_pseudogene	ENSG00000229129.1	ENST00000415776	ENST00000415776.1	17757001	17758125	-1	Y	actin gamma 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:147]
ENSG00000223555	unprocessed_pseudogene	ENSG00000223555.1	ENST00000455085	ENST00000455085.1	17782210	17784815	1	Y	USP9Y pseudogene 23 [Source:HGNC Symbol;Acc:HGNC:38759]
ENSG00000235521	unprocessed_pseudogene	ENSG00000235521.1	ENST00000418455	ENST00000418455.1	17788315	17789484	-1	Y	USP9Y pseudogene 27 [Source:HGNC Symbol;Acc:HGNC:38763]
ENSG00000224964	unprocessed_pseudogene	ENSG00000224964.1	ENST00000443200	ENST00000443200.1	17797983	17800696	-1	Y	trafficking protein particle complex 2 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:10712]
ENSG00000225740	processed_pseudogene	ENSG00000225740.1	ENST00000429066	ENST00000429066.1	17837201	17837528	-1	Y	elongin C pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:38142]
ENSG00000229138	unprocessed_pseudogene	ENSG00000229138.1	ENST00000413320	ENST00000413320.1	17882099	17883708	-1	Y	chromodomain Y-linked 6 pseudogene [Source:HGNC Symbol;Acc:HGNC:23853]
ENSG00000224485	unprocessed_pseudogene	ENSG00000224485.1	ENST00000436723	ENST00000436723.1	17908755	17910806	1	Y	USP9Y pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:38079]
ENSG00000226116	unprocessed_pseudogene	ENSG00000226116.1	ENST00000413550	ENST00000413550.1	17912699	17921630	-1	Y	USP9Y pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:38078]
ENSG00000237558	unprocessed_pseudogene	ENSG00000237558.1	ENST00000429883	ENST00000429883.1	17951589	17953500	1	Y	chromodomain Y-linked 7 pseudogene [Source:HGNC Symbol;Acc:HGNC:23854]
ENSG00000233378	unprocessed_pseudogene	ENSG00000233378.1	ENST00000453983	ENST00000453983.1	17984349	17993260	1	Y	USP9Y pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:38778]
ENSG00000237616	unprocessed_pseudogene	ENSG00000237616.1	ENST00000452432	ENST00000452432.1	17995201	17997252	-1	Y	USP9Y pseudogene 32 [Source:HGNC Symbol;Acc:HGNC:38776]
ENSG00000224033	unprocessed_pseudogene	ENSG00000224033.1	ENST00000428380	ENST00000428380.1	18022299	18023908	1	Y	chromodomain Y-linked 8 pseudogene [Source:HGNC Symbol;Acc:HGNC:23855]
ENSG00000230412	processed_pseudogene	ENSG00000230412.1	ENST00000458706	ENST00000458706.1	18068483	18068810	1	Y	elongin C pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:38148]
ENSG00000225895	unprocessed_pseudogene	ENSG00000225895.1	ENST00000440676	ENST00000440676.1	18105314	18108102	1	Y	trafficking protein particle complex 2 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:37731]
ENSG00000233120	unprocessed_pseudogene	ENSG00000233120.1	ENST00000442391	ENST00000442391.1	18116527	18117695	1	Y	USP9Y pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:38751]
ENSG00000232744	unprocessed_pseudogene	ENSG00000232744.1	ENST00000430287	ENST00000430287.1	18121195	18123799	-1	Y	USP9Y pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:38752]
ENSG00000229465	processed_pseudogene	ENSG00000229465.1	ENST00000425411	ENST00000425411.1	18147884	18149008	1	Y	actin gamma 1 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:37651]
ENSG00000236599	processed_pseudogene	ENSG00000236599.1	ENST00000436067	ENST00000436067.1	18178932	18179260	-1	Y	elongin C pseudogene 26 [Source:HGNC Symbol;Acc:HGNC:38731]
ENSG00000232899	unprocessed_pseudogene	ENSG00000232899.1	ENST00000451397	ENST00000451397.1	18182835	18184414	-1	Y	chromodomain Y-linked 9 pseudogene [Source:HGNC Symbol;Acc:HGNC:23851]
ENSG00000229302	processed_pseudogene	ENSG00000229302.1	ENST00000454958	ENST00000454958.1	18276607	18277495	-1	Y	TATA-box binding protein associated factor 9 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:31744]
ENSG00000228945	unprocessed_pseudogene	ENSG00000228945.3	ENST00000426660	ENST00000426660.1	18280178	18284761	1	Y	clustered mitochondria homolog pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38453]
ENSG00000251953	rRNA_pseudogene	ENSG00000251953.1	ENST00000516144	ENST00000516144.1	18346123	18346238	-1	Y	RNA, 5S ribosomal pseudogene 522 [Source:HGNC Symbol;Acc:HGNC:43422]
ENSG00000252667	rRNA_pseudogene	ENSG00000252667.1	ENST00000516858	ENST00000516858.1	18348035	18348147	-1	Y	RNA, 5S ribosomal pseudogene 523 [Source:HGNC Symbol;Acc:HGNC:43423]
ENSG00000249726	unprocessed_pseudogene	ENSG00000249726.1	ENST00000503144	ENST00000503144.1	18386974	18389151	1	Y	tubulin beta 1 class VI pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23982]
ENSG00000225716	processed_pseudogene	ENSG00000225716.1	ENST00000443934	ENST00000443934.1	18440797	18441125	1	Y	elongin C pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:38149]
ENSG00000229406	unprocessed_pseudogene	ENSG00000229406.1	ENST00000455273	ENST00000455273.1	18453150	18472137	-1	Y	OFD1 pseudogene 4 Y-linked [Source:HGNC Symbol;Acc:HGNC:23876]
ENSG00000249634	unprocessed_pseudogene	ENSG00000249634.1	ENST00000511770	ENST00000511770.1	18490915	18494295	-1	Y	USP9Y pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:38418]
ENSG00000238067	unprocessed_pseudogene	ENSG00000238067.1	ENST00000423438	ENST00000423438.1	18508577	18509068	1	Y	XK related, Y-linked pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23908]
ENSG00000233546	unprocessed_pseudogene	ENSG00000233546.1	ENST00000451909	ENST00000451909.1	18529358	18529623	1	Y	PTPN13 like Y-linked pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:38785]
ENSG00000230377	processed_pseudogene	ENSG00000230377.1	ENST00000439968	ENST00000439968.1	18532326	18532656	-1	Y	elongin C pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:38143]
ENSG00000250951	unprocessed_pseudogene	ENSG00000250951.1	ENST00000513521	ENST00000513521.1	18540980	18544128	1	Y	USP9Y pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31741]
ENSG00000230458	unprocessed_pseudogene	ENSG00000230458.1	ENST00000446387	ENST00000446387.1	18578417	18578560	1	Y	glycoprotein M6B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38782]
ENSG00000235479	unprocessed_pseudogene	ENSG00000235479.1	ENST00000415230	ENST00000415230.1	18649671	18650279	1	Y	RAB9A, member RAS oncogene family pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:38108]
